"","start","end","deviceid","consensus_note","region","district","settlement","settlement_other","idp_settlement","idp_settlement_name","resp_gender","resp_age","guardian_present","breadwinner","household_expenditure","household_expenditure/father","household_expenditure/mother","household_expenditure/adult_male","household_expenditure/adult_female","household_expenditure/male_14_17","household_expenditure/female_14_17","household_expenditure/male_13","household_expenditure/female_13","hh_ids","hh_children","males_0_6m","females_0_6m","males_6m_4y","females_6m_4y","males_5_12","females_5_12","males_13_15","females_13_15","males_16_17","females_16_17","males_18_40","females_18_40","males_41_59","females_41_59","males_60_over","females_60_over","total_hh","children_vaccine_age","children_0_4","school_age_male","school_age_female","school_age_total","total_children","total_hh_confirm","person_with_disabilities","no_difficulty","minor_difficulties","some_difficulties","a_lot","cannot_carry","plw","chronic","yes_no_host","hosting_idp","yes_no_idp","yes_no_returnee","region_idp","district_idp","settlement_idp","settlement_idp_other","returnee_country","returnee_country_other","returnee_area","returnee_area_other","returnee_settlement","returnee_settlement_other","registered_return","refugee","country_origin","left_aoo","arrived_current","difference_arrived_today_days","difference_arrived_left_days","locations_lived","disp_why1","disp_why2","dest_loc_why1","dest_loc_why2","returnee_remain_here","when_continue","region_intended","district_intended","settlement_intended","settlement_intended_other","separated_members","separated_boys","separated_girls","separated_male_assets","separated_female_assets","separated_male_other","separated_female_other","separated_reasons","separated_reasons_other","primary_degree","secondary_degree","vocational_degree","tertiary_degree","enrolled_boys_5_12","enrolled_girls_5_12","enrolled_boys_13_17","enrolled_girls_13_17","boys_enrolled","girls_enrolled","enrolled_total","not_enrolled_total","attend_boys_5_12","attend_girls_5_12","attend_boys_13_17","attend_girls_13_17","boys_attend","girls_attend","attend_total","not_attend_total","attend_previous","time_school","access_school","school_barrier_first","school_barrier_second","school_barrier_third","school_barrier_other","cash_education","cash_education_other","uuid"
"136","2019-06-04T12:31:46+0300","2019-06-04T12:14:35+0300","deviceID00000005","yes","bakool","rab_dhuure","a","QYAmB MXjCgkpBChpWSuSYtYfVzLjtObEBnVxBcNXhijljfpBWpubC","no"," FIuCla","female","age81_85","yes","father","mother adult_female male_14_17",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"no","yes",20,20,17,20,22,22,20,21,22,21,23,19,21,20,17,22,327,122,77,64,64,128,205,"no","yes",21,22,17,20,18,"no","no","no","no","no","no","bakool","borama","k","HRCbdlajVHpiRwPFaVoANBGaWcOozXEVfGEPBNIrHODzmfXIPULjzIvjSxRKACbbiOSekLTZeggRjZGXqJGrRqYuFTdCVtUKQGX","uganda","aicVRguuWwyDacSLkktdwIXMTWJSFQfVL","dollo_ado"," cjiqu","hagadera"," OCWeutsrMEojQwqcbORTOFvQeExWAkDVfiohTdfrvnhyeHCNnxLoJXmVSneTX tuQwpcesDhxAbYCqJ","yes","no","ANNuHTkSKeXHxd","2019-06-04T10:37:15+0300","2019-06-04T12:24:40+0300",NA,NA,19,"lack_job","conflict_surrounding","dontknow","local_food","dontknow","more_six_months","bakool","baki","l","tTDabPmOykZKKubytwOkdswzLJrVlkAzzEyCloGBrjsnPxZQWZElWWlEXDAxggnwOCesucmQJzk lAXjubChJhWQ NamfTziFYu","yes",18,20,20,22,21,21,"other","QbeaSbcmLEojgKEqcXUARYQCDUqIRGfXiYKPZStaUuhVq",19,17,21,21,22,20,22,18,44,38,82,46,20,23,21,17,41,40,81,47,"none","above180","no","curriculum","parents","no_interest","JwvSoqfuadAHcvTtuTBjjlbiNcRErvOMFXB kUgBiwOGJNvFLkIKKnMwSaaOkuc Mz","cash","","e691ca8b-97ca-484d4b-a5a0a2-61425ecf78a9"
"137","2019-06-04T11:55:05+0300","2019-06-04T12:51:16+0300","deviceID00000003","no","awdal","ceel_barde","i","PcSelkEIWwBuSiqmq","no","LqlNqiJfUjmeEkDMiwcdzaQRNhbsqTZnaXFCwOz rYazZDjSzkHBXaysvAoDwmdJbtRWUUza","female","age15_17","no","adult_female","adult_male adult_female male_14_17 female_14_17 female_13",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"no","yes",19,17,22,20,19,18,21,25,23,21,19,19,24,19,23,22,331,125,78,63,64,127,205,"yes","no",16,22,21,19,19,"no","yes","yes","yes","yes","no","awdal","borama","g","ugjeSninAciWLZoWKEVmPiOKQtVQfbiAyirJAJDoMpfyKcHfnRSbHamxjwYqmyKOehUwcRAxQRKEKZsJSZApkECmcbVFmhwyyy","tanzania","YNjFIPbJipBPLgWUJIPfSmrTiHg jptejXuwoJBjTQGbGHPxkovnaOQtdjEDkYvPRnHPijlzDUYyvombJOkcb","kakuma","wwkSLSVPUYlvOqEPuvJXFalqlLX wtdcKdciKQMvEBnzXZReCCcLBkXyIB","melkadida","cTpON","yes","no","CqhAMXdXBCqKmullNfokfqFDsBADKIcHvH HSVZsUEAZRCn MQjxEeO","2019-06-04T12:02:03+0300","2019-06-04T10:57:27+0300",NA,NA,21,"pressure_authorities","conflict_fear","work_income","none","elsewhere_country","more_six_months","awdal","ceel_barde","i","QPlWPu","yes",17,18,19,20,18,23,"conflict","XAySocIjNEPPvYWDkeNApn",15,20,20,23,19,23,20,20,39,43,82,45,19,15,19,20,38,35,73,54,"none","121_180","no","wash","not_safe","registration","uMwKBDdoahEV rDnyiwDTmgCzTs KgaKMYjjGdMsieIYOKtiknqXwEvgDcUgphIOrMzdiBQYYD","other","ZyYEeYqGbVCy","381709da-291b-424045-b8b9b0-7eb14a250386"
"138","2019-06-04T11:55:41+0300","2019-06-04T10:38:06+0300","deviceID00000004","yes","bakool","baki","c","XjxuCqFJchIoZR CHDjWuMlwDP isCuHiDKOjYENnifdZIwImcK","no","GQAQfksADStDnYLFCEhAYeAvF eD FSneBXbCVMnIenirkvrnqIgOECCYVUBIPdck Se","male","age46_50","yes","female_13","father mother adult_male adult_female female_14_17 female_13",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"yes","yes",23,20,21,21,19,19,21,21,20,23,21,16,16,21,19,19,320,122,85,60,63,123,208,"yes","no",20,20,20,19,19,"yes","no","yes","yes","no","no","bakool","borama","f","TSVlNQStUMGaISOGMAykUeanHhDU","yemen","bvxFuXFiJFuHsnaeUNcibDIgZGHkUsztqBTtYyRzXcib RPdRgdEAbFTKFcADqqkQDUdgldpPiQUs","dollo_ado","jAXuLJfbCXGRdmsYAxghnn cvmBEEtDyCjxCuIhFMMqBZrLEHosunUaAQckkrdiGO smgzUjMvkQvmQkERyLCGQJliPijbdCL","dagahaley","lqHgc xUnTCrVKVVzLnyoK GJBouxJRkCBCx","no","no","oZjWNHAgiHWPHoxktDaMqFQxDUsnqLbCEBLzEUriVwbXppzHLotLlqMMdzsOJhikgWuwQUNLBHqCHNFoWvGNjUm","2019-06-04T10:31:59+0300","2019-06-04T11:10:04+0300",NA,NA,20,"lack_edu","eviction","local_food","food_dist","elsewhere_somalia","next_week","awdal","rab_dhuure","h","tBNWuWFdf  hwGcmuNZUxvYlpMnvmXpTqHvfoHEPFCUPMSVsiBfVbjdKCFNUoYJyXlKqHMPjXdzJ","yes",22,20,19,20,20,20,"flood","qNermeyVJgDKFjBIUWFzDhtpXoskruhUnYlpRbZmiCEsTtJXHpVZr amdxDeZPJCWhIaNPJFYZUeIPwOplAnZzIf",22,23,22,22,19,22,21,17,40,39,79,44,22,22,14,22,36,44,80,43,"none","91_120","yes","wash","registration","registration","YzZuywHtAXCAFjJdo TVqyrdemNeeEedScBFtVYfJeOhkWGaLGkselDsDypjzRwlyRwM","dnk","ijjcFemsux XPvXuwOKXIWNWgrnHqAjUINfutOOZMngdCNFoTRnhcqn","54b271ad-f8d4-444e41-b3b8bc-6b1dec70325f"
"139","2019-06-04T12:46:59+0300","2019-06-04T11:50:41+0300","deviceID00000009","no","bakool","baki","j","EEIokkVctTmaUA AgnahPqInctJvDkWgHIhhohtbhVUfwODGmuPksVgJPTgPgremDUIBSgKGLSpIyCNQfw","yes","jMAueLzZniwAMvbKeMvUspODBTFmjJkzBSEGbJjtSaHgiZnzzslgdridbShNhJ GRGvAvJTRLzbOTFmQdTiuajBEAHBCKZAqA","female","age81_85","yes","father","father mother male_14_17 female_14_17",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"no","yes",19,21,25,19,22,20,17,21,19,26,21,21,19,18,21,18,327,124,84,58,67,125,209,"yes","no",20,20,20,22,18,"yes","no","no","yes","yes","no","bakool","ceel_barde","f","whxtqjFUJfkuEwonTrlBloaLgtAjxzvybwyGytCAxqqBgfZnTckUogXlhJUamQJGlPw","egypt","PtIldsQBSPYyMJprbodSXRjTJvoBBpbzhbKrcGYtBnMEQdtjcTEqSVdqZ OQYsk qxh","dollo_ado","zVBdfFlbDShxFccKQXhLupWt","bokolmanyo","eeDDVfqasNlOdCgVKqIVkb GMJzuIXMrnEMuMYnvHnUaIDMKuxinhvldKjdW fxAElFXOgYvkmjkJQXeTqCkYEFWEvk","yes","no","uDNVkpwNnbJhjZAVseuZrnpUkBWfTLmeSrTrvbFJNdVOccHEhzmiOmwbmD","2019-06-04T12:09:52+0300","2019-06-04T11:20:38+0300",NA,NA,17,"dontknow","livestock_disease","water","no_conflict","yes","next_six_months","bakool","borama","i","YPnWXfZEBsKHYY yjbCyJJtbswcXqSESZQJWCprplRyylOOwA","no",21,23,22,18,21,19,"flood","qNtZSqWiPwjJ xGxpSG dJlRhmHyiNwEVtcQAOncFDJxVBEUbCll YYVNOvZU",20,22,17,18,22,17,20,18,42,35,77,48,19,21,17,20,36,41,77,48,"some","above180","no","lack_teachers","overcrowded","parents","GpfvcQKggOEygXzCtyAKgPzeJcaR AvcHITDcdLMMuTFVSIkwitpCmIIObWbQu","dnk","uN","1420a73d-48d3-454846-b7b6bf-253f90ac7eb4"
"140","2019-06-04T11:02:04+0300","2019-06-04T12:16:53+0300","deviceID00000001","yes","bakool","rab_dhuure","a","wPYhRCMxbJDaQcmbFKupWgMDNrKYRpGwMowFXjbGrYhlrSFtbKANcJYYwaYyBUphlFMwqpWoHWNsOWqFDcT N","no","egGboySRbpbl EebtuykzDuoBzAGIxrMwNObPJZYyNBXggqrHtwYWND cutrfiOSgSMbDkosZOpRJDNojRO sAEerpkqjX","male","age41_45","no","female_14_17","father adult_male adult_female male_14_17 female_13",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"no","no",20,20,22,19,22,20,20,20,20,19,22,19,18,20,18,21,320,123,81,62,59,121,202,"no","yes",23,19,24,20,20,"yes","yes","yes","yes","no","no","awdal","rab_dhuure","e","gt","djibouti","nPdXW zywCEjjCLkPNSsluohveXActVJtVzbsYefJBayqEsygDAozLCfIsK zMFkfbrk","jijiga","WoHRreOfEmJyowaEtKMcRGaDpNKmJkcXVTpWFSmpDaPdUxSCVTUXMCnJ","aw_barre","kUYIShJIdvXLXRtgrYWgYZNztSJEcHxbWdnmKdjGsTXYR JumUlT heYpiQwTXEvpP","no","yes","gSDZjVhWudRwuIZLaMxHZVQnklFZLUNIlbsB hCbxX YETVaFGVyWGpCpxQncxwxyMMvUcODuPBBJxtgLVnYRh","2019-06-04T11:36:38+0300","2019-06-04T11:12:53+0300",NA,NA,19,"arrival_ags","withdrawal_ags","local_food","no_conflict","elsewhere_country","more_six_months","awdal","borama","j","nhhXBVmpGLbkdNsHX","yes",17,21,18,18,15,21,"other","YLaqQP",20,21,17,21,19,21,21,22,40,43,83,38,16,21,17,17,33,38,71,50,"all","16_30","yes","chores","parents","no_school","BwSdnuDrRIARkSHFAZeKDCfMTReZvxMypxpPMhznsbMWarHrcakmljiDjFoRmmvLgstWHjwigoxxpZbxxAAy lfpfuQJOH","direct","cEcUsp sJbrQlwbrLVGNLdWqXpxegCTMNmXHqnIiWleXOVvSGjQTDysl","bce27a84-a3e7-45444f-878f88-f75b234e986a"
"141","2019-06-04T10:59:42+0300","2019-06-04T10:45:50+0300","deviceID00000004","no","awdal","ceel_barde","k","XsFukwRbbhpmuEaTNuioPLQjKCMlv","no","JAhBRHhCHJWfUwqHSEcwOOEOOLcBuBlE","female","age86_90","yes","female_14_17","father adult_male adult_female male_14_17 female_13",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"yes","no",20,18,22,21,19,23,19,21,19,20,23,16,20,14,22,19,316,125,81,57,64,121,202,"no","no",23,21,16,17,20,"no","no","yes","no","yes","yes","awdal","rab_dhuure","b","DuIZzOsRQuSlWRh YydfwuXloPTcekKiJImmZ Ulxv mcUhJqLKnGKGHtWwhtyoOFuIjgpyuQezcOWWLBWZc","yemen","dYhMrtmMCKaiLVXGMUhDIKErUgnpkbSTEiwigNmhhnpHQYpIRTbHpCwAmLhSyDUtSqS","jijiga","mpnMjPQMaXWQMWYPlmcTDUWnojB sVDARlYyHlgoVOcMkyhGPKtibCtqrJ","ifo","OpNTNXnDUuqZBDmvebfjH dYDQRFYtySPvbKK oncVPLmOEkOWvhqIkSVabRqWHtDz RXRMsGRDUhqyMAtboPIPFFZrmK","no","yes","bZQFhSPmjMKHunoWdzfCKROffBASlnohhoumWnQvUbfQhHMTUojYslhxucQwopuDlfpVHHDq","2019-06-04T11:53:45+0300","2019-06-04T10:46:23+0300",NA,NA,20,"none","pressure_hc","water","educ_ser","dontknow","more_six_months","awdal","baki","c","PZOmlfdRXHaeYahstDXLb  tOoQQCoNktGudWR yDQZPUhWPbBIaoGUHhiIFIvBzKdtcurlutcnvFm","yes",20,22,18,26,18,23,"conflict","NkjfZyrnRKkZJcqTNwcGgVhvpYehwBYsOZAgDO oyF WGWeZeRyGmfYXxWbHOMWpBXWAGcXqtZPQScYVRET",22,23,20,21,22,21,20,19,42,40,82,39,22,20,17,18,39,38,77,44,"none","121_180","no","overcrowded","poor_infrastrcture","lack_teachers","gCL lFxiSP ikyrsOoWWUtEinLHVhJRX CePqdRDNMEBdGVFnCVFKIlCbHcMEEkUgwdEvM tlBEqNwKMJMNwcKn ","cash","sZsZDmWGskDDY","e9f78d12-5a26-494448-858a84-1c96ab4e5fd8"
"142","2019-06-04T12:18:15+0300","2019-06-04T11:54:11+0300","deviceID00000007","yes","bakool","rab_dhuure","g","VtMCGqJLIivhhQERDuiTKSQqKfMEygsiZKtyceYz","yes","bZBGRSwudZdWwTdNfjjJsUQhMsxN","male","age56_59","no","father","father adult_male adult_female female_14_17 male_13",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"no","yes",17,18,17,21,21,17,19,18,22,23,19,20,23,21,18,18,312,113,73,62,58,120,193,"yes","no",20,21,19,22,19,"yes","yes","yes","no","yes","no","awdal","borama","c","HmfCkFZOUpAVrJsMyXFhVgutvoVxqTFrWAtZi DulcKVRGMjKpEY","yemen","FRFLUnpifmpVSMtdglyJEdUGPaFSkKWiFQb","jijiga","JfFaWzt","ifo_2","czfWtTxoFVpQMDNeZzhgBdXzioDXGWL VUQyDPzDAMWq","no","yes","LWf","2019-06-04T12:30:28+0300","2019-06-04T11:59:19+0300",NA,NA,22,"conflict_fear","lack_edu","none","none","dontknow","next_six_months","awdal","borama","j","SxPBWdwPObslYlMXEfRqIZkuQQPCKVqYb CdgLdrcoLDaRFdqvlpLfOQYJwfjZRqhiWHXxdSPouZwUeQltMzn","yes",22,19,19,23,20,20,"conflict","LsHwTeGqVvbqfaCziBfw MTAZwr",17,20,20,22,21,22,19,20,40,42,82,38,19,21,18,19,37,40,77,43,"none","91_120","no","lack_teachers","other","other","IAOSXyOWLGSw DqCMFmjiOrWVnUEKwKt","direct","dgKflIywQWvHZDeApMslvKcqeUECH JLgaTrDDIMWVzSwYS","d93cb540-c9d4-46474e-b7b6ba-3e6528941ab7"
"143","2019-06-04T11:51:56+0300","2019-06-04T11:31:48+0300","deviceID00000001","no","bakool","rab_dhuure","h","RxGoZryFWMZQYrngCnTxEmNkzRDSHGCdKhYJuCqLmYeEhoaNC","yes","LOSqahOUfchRKrRvCpRTIwrRFQcmcfPmdUTqGSnnSalo","male","age86_90","yes","female_13","mother adult_male adult_female male_14_17 female_14_17 female_13",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"no","yes",21,20,17,21,20,20,17,20,17,22,22,16,22,19,20,21,315,115,79,54,62,116,195,"yes","no",19,17,19,22,20,"no","no","no","yes","yes","yes","bakool","baki","e","qcOoHHfDiJcOUhJ hKNQsPAzSmp","ethiopia","bSlTNRagKjgsWnlEGaLVsPy YSVnIPLL zDKXyaPLQKTpcRoNITkZUQxkSyDHQhyPdlXbv","dadaab","yfPYpNtNAKvScAjOjTCMdULZ LWJpjbkTxYvCbyL IqkDOZtWQwL SwNOJ BuILpGylhZMUmiQdPlVOtJIGplJYayZHE","hagadera","MHHbSGsPj hVxtKaQPTQvv kjxoq XtlGKjcwQgAxdOhKshjcDzOLrazxWIwDjVhSEKgpUTkjrcejvTW dRnRHNWKe","yes","yes","iGsraR","2019-06-04T10:28:37+0300","2019-06-04T11:27:11+0300",NA,NA,19,"dontknow","lack_edu","local_food","health_ser","return_refugee","next_three_months","bakool","ceel_barde","a","Ds mEUHNJiOmwCLIfxzWbcuowsFmvWFzEYkvFCXpouUepfNPrJBUQYmDNLKHellYvuoQUXNGuvtyNciKGeShKg","yes",19,21,15,23,21,20,"conflict","XqQwjwEnKHjcCsmTMWs",22,18,24,22,19,24,18,21,37,45,82,34,21,17,25,20,46,37,83,33,"none","91_120","no","other","poor_infrastrcture","no_interest","QKLpuMHsEQJNVpBiuRDpbWRoTWVRLAVUBgWIbsalkFxgYTfYMYswbQbHsxrBf","other","EavNNBsgvzDoDoCE vYemtPEtmtYniCuEcBqiBPtuPHzah fLghRIPvZIuNL","8429d105-c987-4b4741-aca3a2-53cb8416da09"
"144","2019-06-04T11:47:23+0300","2019-06-04T11:28:23+0300","deviceID00000006","no","bakool","ceel_barde","l","YkGzFr ZmAfLfeZuuRpPKVaNlFynltIFonAUAFOhvDJj SzOtcmGKChcsexQ","yes","OjrfxhGUvypOuUuatH","male","age81_85","yes","male_14_17","father mother female_13",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"yes","yes",23,21,21,20,20,23,21,23,21,16,17,17,18,19,21,19,320,128,85,62,62,124,209,"yes","yes",19,20,22,19,20,"yes","yes","no","no","no","no","bakool","baki","g","QVGmxqVXUUb FBXWQxYhTHGhSAMCcmtugMOezonlGElrYiQVkJLaeMOHoFasHgwtHkfgEDdXpwDQAnnvkQIuEGuvohPA","tanzania"," rnMPIFIyoMmXumtOSilZyfxkyfTO JVdPxUCbpHuzWOzEwYtjIAVtyyehavcdjRwqyrsadyNuqrFZhXJUWDcrWlpMhqH","jijiga","VICmllHQdUknmnEoJEebpWMKFyVIltnhm CAPuJVYOYHfrPEkVIzOoKOSStyVgLcRqEnWKEVVLt","other","a  QrlIGJMM","no","no","oPZBQpACtOAPCLI DiHdeROdqRarSLMrreBEjCLpulDWEI","2019-06-04T10:58:31+0300","2019-06-04T10:54:25+0300",NA,NA,18,"conflict_fear","livestock_disease","health_ser","dontknow","elsewhere_city","more_six_months","awdal","borama","h","UaSXrPfXTDCNIDiPAXJcFxVecNwMXUHyguedynoJkNHunTsGHBRLWCYGhVZIudLt","no",22,21,17,22,21,20,"conflict","vFgtpZSLlyskenBDOQHNVGw",19,20,21,22,19,20,22,19,41,39,80,44,19,20,18,22,37,42,79,45,"some","121_180","yes","poor_infrastrcture","parents","wash","KKHBlIheYcZExROqqOAPoxntyLAbI","other","fCYZxgRtKdDaBvzvRGPFMMZAnuRE  itaijOtJWJXszfaOGVhKjeIRojHjvBWoskIxBWGDMRH","10f94658-051e-4c4e4d-b6b7ba-a4f3b68ed2c0"
"145","2019-06-04T12:39:29+0300","2019-06-04T12:30:27+0300","deviceID00000006","no","bakool","rab_dhuure","e","ouMqxBIINVOzEmGwJpHTzuMQisynxCoriSoNStGPRTljcGZedUQDabVvURMNHDZlMKiE uYTcCAhJGDG","yes","Q qNRNscgUIufnUaGShjZ","male","age76_80","yes","adult_male","father mother adult_male adult_female male_14_17 female_14_17 female_13",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"no","yes",21,22,21,21,21,20,22,22,20,21,21,22,22,23,20,22,341,127,85,63,63,126,211,"yes","yes",20,23,20,19,22,"no","no","yes","yes","no","no","awdal","rab_dhuure","h","gtMRtWemIisqxT pdpztijxBUBDWCrEUIdQoaBmlmsMwQANmSceYvjco pYRFTPtiTWckjjmy","tanzania","tDdaamztKRNULlcIRCSFRGqpMwGHDlHQkTXPXmT","dadaab","QHCkAQrgFMfgxudYytoRRPqSPiPiHW KuNiLMBgGoBLnHFRYZvGKJlMwzkYwiIkNpJIRaGYyimGKXxOevBrLntiI snEwNi","buramino","","yes","yes","qERETlYWecljEGDAOCFbtQzlFpXonKcbizRXdhynpompgZUfwK","2019-06-04T12:38:48+0300","2019-06-04T13:07:13+0300",NA,NA,21,"lack_water","eviction","cash","food_dist","elsewhere_somalia","more_six_months","bakool","ceel_barde","k","xKwDi TWcukrIzKYLAtwyA EnGgfwrOCfkfcYKwZhkNFWzaSL","no",19,21,19,24,22,17,"other","XofNEbeCjNLRiP cTAxsRjyaWlsIlYccrJXM FmQRP xpebdpl GWpmFBTMDxxAvoQFXyYKEHNZUjeVeKQvWxF",20,16,21,22,25,23,19,21,44,44,88,38,20,21,19,18,39,39,78,48,"some","above180","yes","fees","fees","lack_teachers","MagvyUrAexONTtHtAizURewDcVXgLcmRLytQ","cash","UXPBdotOHeBMivaUFucbBGWDRYLbYDIGzDwUTAtgZsLUjljjUSlFwuaQQKz wI","b1adf047-2f04-454743-9b919a-4d79e81c5b06"
"146","2019-06-04T12:15:04+0300","2019-06-04T10:33:51+0300","deviceID00000003","yes","awdal","borama","b","kfyHjH ZkKwuyOBWKSfTdWrSPHQMSCGsxQtOcCObphqmdhqrivgauHigTbVxiYgGzzUWcs LObhTgrlKqvXpj uKUKf","yes","jkPbKwuvgSeABpfewRIPSUIVoKOdlEBQcC","male","age91_95","no","male_14_17","father mother adult_male adult_female male_14_17 female_14_17 male_13 female_13",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"yes","yes",24,20,20,18,17,20,20,23,16,19,22,21,23,22,19,22,326,118,82,53,62,115,197,"yes","no",22,19,17,20,22,"yes","no","yes","no","no","no","bakool","rab_dhuure","c","JTaKiKaGFhKg","kenya","UxzTxgMK","nairobi","gTZFyrXd DtWqyeWTAlWguIlikoztsUkUATVcDWQ","hilaweyn","LjWA","yes","yes","IIB dPtXzLUTdTK","2019-06-04T11:01:50+0300","2019-06-04T11:07:14+0300",NA,NA,20,"conflict_community","pressure_hc","protection","work_income","yes","next_month","bakool","borama","g","ZYS VJwRWUgaBzwKZBctmAoUCffavIUbJEWNUHwmEPqSGDNWgubHaZvxPENgKbANeILiBGwJeAVsAWyNMEysywUB","yes",24,19,19,19,23,21,"conflict","tqWhuX JwZOJ",18,20,23,15,17,18,22,20,39,38,77,38,18,21,20,20,38,41,79,36,"some","91_120","no","parents","poor_infrastrcture","not_safe","iyjdELmOOpuKGwEmYFTOSPnMQnTxgoRssMOanKSBsuYfFUMahlbJJxrY PMjaWZE","cash","vofwXtNnBGKaWjqjImyMfjvweyLwadFSYAVEeKXtFJWtFD hZOwngSJpgAFUbvUvlYMPg xfZkIG","2b1c06f5-b081-454b4d-828e85-148e95fad6bc"
"147","2019-06-04T12:21:15+0300","2019-06-04T11:48:52+0300","deviceID00000009","yes","awdal","baki","a","PBv TNuSrfzfHEIgj","no","zqHhBUKyrZClYxWZzfmAOSKDKVsFKpMbdGPzqdgHyvoykkzUnjLcxTYzsu HxDdQrzYQFXWyWElCIEkHfnQiJzTWnz","male","age91_95","no","male_14_17","adult_female male_13 female_13",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"yes","yes",18,20,21,19,16,20,19,18,21,19,21,23,21,20,18,22,316,113,78,56,57,113,191,"yes","no",17,14,19,17,21,"yes","no","yes","yes","yes","no","awdal","baki","e","GYo GrXpuZaoRyYKolcnlBERBNPPIUD","djibouti","jTqmztBIUaYoEPZPeYdLPAE BddtVpHXaNVscQbDRradQujwI mGBVwegu","addis_ababa","KBEHzmkMiHuAUJRsnuormoprfnFrHdJqnavlwmJLrR gFPdmpXVhOBmqPRFYYoTrDq","ifo","RVUxyQJlt","no","no","oZfxoXLDqeWp vnoqoOHcTANJg RrzKMZmAnEeeifJwZPtRJcdmWHopnUpGE msSlWpJEldDRaQNHdjlpbYgjVocDKbY","2019-06-04T11:51:49+0300","2019-06-04T12:31:25+0300",NA,NA,16,"conflict_fear","threats","work_income","educ_ser","yes","more_six_months","bakool","rab_dhuure","c","","no",20,16,22,21,22,18,"drought","Ihl goJnCHUuCXyjKYHrvmQUBrz",23,16,21,19,21,21,23,21,44,42,86,27,21,17,19,18,40,35,75,38,"all","31_60","yes","not_safe","chores","fees","oVsYSKayCsBczD","cash","AlOUIDLCVCwEMOruDE uWecrkZtrHwBcOttjkftUvPOVCNSbGyEhqZMhRGmWFRGwpYBtxjAPvqgxkVslVBp xT","40a6312b-b740-494744-b2b0b1-c3d0b5479f82"
"148","2019-06-04T11:00:46+0300","2019-06-04T12:55:49+0300","deviceID00000000","no","awdal","ceel_barde","l","JAKNZuoMVKgjgCKOwrFYFNNMUSBHMc","yes","BMW QOYrwvyPwjsuurTpVQEvpGFeLQhDezDFpZenifoZQXFj y","male","age86_90","yes","mother","father adult_male male_14_17 female_14_17 male_13 female_13",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"no","no",19,19,21,20,20,21,19,21,24,18,19,20,20,22,24,22,329,122,79,63,60,123,202,"yes","no",18,20,22,20,21,"yes","yes","no","yes","no","no","bakool","baki","c","oRvVDuTAXXTKkTA","ethiopia","IMdxvFTsUCQLDAbPYCFnNcFunl rR","other","Wzlyoqq SnxyMenovUobrmPXCYquTOiFZJtKFOqkJafwh kTJoSTzqsZwMJpjQfBhx BYRpTZHdSQIUWg","other","bnDadtkEQFfCHHxscJQD YlkOwIAlpOuSFMGUwiYaBozgZdskCjFvtfOY JWaU","no","yes","u dRWHPXkimTxPaqqqmjxcVHRJYSqUWtnAZrIsVLi","2019-06-04T11:19:34+0300","2019-06-04T12:11:50+0300",NA,NA,19,"pressure_authorities","lack_food","work_income","work_income","dontknow","next_week","awdal","ceel_barde","f","tHhZPJjfJyjugTgvgYgSxvgwTyXaUZrKl YmpIXKTkjmBCjqI GkJdxKnTIGpUFu","no",16,23,20,23,21,18,"other","JJMXuGIGr u",21,21,20,20,22,20,20,20,42,40,82,41,20,22,21,23,41,45,86,37,"all","above180","yes","poor_infrastrcture","no_school","chores","pmPhJsRxwgJWjeSZQIdHtmMZrH jFyKjiUUlVkhpBqjbvfkKVcadOBEb","direct"," HDcbLppkoHsNFSpRbptmKscfGCsmnjp","a1f934c6-472d-414042-949e9c-d8c39476501e"
