,id_sampl,Survey,strata_id,OBJECTID_12,OBJECTID,ID,Dataset,Settlement,PopGroup,Latitude,Longitude,TotalPop,TotalHH,ADM3_EN,ADM3_PCODE,INEC_code,eHealth_co,ADM3_REF,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,psu_id,pop_numbers,SumDist,proba,survey_buffer
85,id_11396,5,Mobbar,11396,11392,20123,IOM_DTM_Location_XXVI,BULAMA KOYUMBE,IDP,13.10055,12.5126,1229,254,Zulum Umarti,NG008023009,NGA008023309,12209,Zulum Umarti,Zanna Umorti,Mobbar,NG008023,Borno,NG008,Nigeria,NG,BULAMA KOYUMBE,254,13767,0.018449916,5
86,id_11397,5,Mobbar,11397,11393,20124,IOM_DTM_Location_XXVI,BULAMA KYARI,IDP,13.10255,12.51237,1344,275,Zulum Umarti,NG008023009,NGA008023309,12209,Zulum Umarti,Zanna Umorti,Mobbar,NG008023,Borno,NG008,Nigeria,NG,BULAMA KYARI,275,13767,0.019975303,5
87,id_11402,5,Monguno,11402,11401,17888,VTS_Dataset_Extract_25052019,Chessale East,Non-Displaced,12.67048171,13.60188987,5404,1376,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,Chessale East,1376,46053,0.029878618,5
88,id_11403,45,Monguno,11403,11402,17889,VTS_Dataset_Extract_25052019,Monguno,Non-Displaced,12.67271351,13.61551299,33286,8474,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,Monguno,8474,46053,0.184005385,45
89,id_11404,15,Monguno,11404,11403,18484,IOM_DTM_Returns_XXVI,FULATARI,Returnees,12.67406,13.6041,10455,1786,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,FULATARI,1786,46053,0.038781404,15
90,id_11409,5,Monguno,11409,11408,18490,IOM_DTM_Returns_XXVI,SHUWARI,Returnees,12.66852,13.60914,7514,1286,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,SHUWARI,1286,46053,0.027924348,5
91,id_11410,15,Monguno,11410,11409,18831,IOM_DTM_Site_XXVI,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),IDP,12.67954,13.62306,29031,4982,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),4982,46053,0.108179706,15
92,id_11411,5,Monguno,11411,11410,18832,IOM_DTM_Site_XXVI,NGURNO,IDP,12.68552,13.62026,4489,951,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,NGURNO,951,46053,0.020650121,5
93,id_11412,25,Monguno,11412,11411,18833,IOM_DTM_Site_XXVI,KUYA PRIMARY SCHOOL,IDP,12.66375,13.61947,17942,4923,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,KUYA PRIMARY SCHOOL,4923,46053,0.106898573,25
94,id_11413,10,Monguno,11413,11412,18834,IOM_DTM_Site_XXVI,GANA ALI,IDP,12.67141,13.62468,6154,1305,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,GANA ALI,1305,46053,0.028336916,10
95,id_11415,5,Monguno,11415,11415,18837,IOM_DTM_Site_XXVI,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),IDP,12.67309,13.60536,7957,1199,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),1199,46053,0.02603522,5
96,id_11417,5,Monguno,11417,11418,18840,IOM_DTM_Site_XXVI,VERTINARY,IDP,12.67,13.60701,9208,1629,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,VERTINARY,1629,46053,0.035372288,5
97,id_11418,5,Monguno,11418,11420,18842,IOM_DTM_Site_XXVI,STADIUM CAMP,IDP,12.66566,13.6268,7451,1263,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,STADIUM CAMP,1263,46053,0.027424923,5
98,id_11423,10,Monguno,11423,11425,20129,IOM_DTM_Location_XXVI,KUYA,IDP,12.66454,13.62051,3992,751,Kumalia,NG008024003,NGA008024403,12303,Kumalia,Kumalia,Monguno,NG008024,Borno,NG008,Nigeria,NG,KUYA,751,46053,0.016307298,10
99,id_11429,10,Monguno,11429,11414,18836,IOM_DTM_Site_XXVI,WATER BOARD,IDP,12.68426,13.61469,14795,3297,Monguno,NG008024007,NGA008024407,12307,Monguno,Monguno,Monguno,NG008024,Borno,NG008,Nigeria,NG,WATER BOARD,3297,46053,0.071591427,10
100,id_11430,15,Monguno,11430,11417,18839,IOM_DTM_Site_XXVI,GSSSS MONGUNO,IDP,12.68006,13.61071,28723,5920,Monguno,NG008024007,NGA008024407,12307,Monguno,Monguno,Monguno,NG008024,Borno,NG008,Nigeria,NG,GSSSS MONGUNO,5920,46053,0.128547543,15
101,id_11454,5,Mubi North,11454,11540,18175,IOM_DTM_Returns_XXVI,KWA,Returnees,10.50252,13.32459,2419,387,Betso,NG002014002,NGA002014402,ADSMUB02,Betso,Betso,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,KWA,387,25457,0.015202106,5
102,id_11455,5,Mubi North,11455,11553,19186,IOM_DTM_Location_XXVI,BETSO,IDP,10.50132,13.32351,392,98,Betso,NG002014002,NGA002014402,ADSMUB02,Betso,Betso,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,BETSO,98,25457,0.003849629,5
103,id_11481,5,Mubi North,11481,11527,17383,VTS_Dataset_Extract_25052019,Digil Dai Wuro,Non-Displaced,10.31421684,13.26692011,2349,324,Digil,NG002014003,NGA002014403,ADSMUB03,Digil,Digil,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,Digil Dai Wuro,324,25457,0.012727344,5
104,id_11486,10,Mubi North,11486,11536,18171,IOM_DTM_Returns_XXVI,BAHULI TOWN,Returnees,10.27108,13.27448,6088,676,Kolere,NG002014004,NGA002014404,ADSMUB04,Kolere,Kolere,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,BAHULI TOWN,676,25457,0.026554582,10
105,id_1149,5,Bursari,1149,1025,12122,VTS_Dataset_Extract_25052019,Dogon Marke,Non-Displaced,12.73462222,11.17725879,191,24,Kurnawa,NG036002009,NGA036002209,70203,Kurnawa,Kurnawa,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Dogon Marke,24,16315,0.001471039,5
106,id_11494,20,Mubi North,11494,11533,17389,VTS_Dataset_Extract_25052019,Lokuwa,Non-Displaced,10.27731599,13.28983397,24783,3420,Lokuwa,NG002014005,NGA002014405,ADSMUB05,Lokuwa,Lokuwa,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,Lokuwa,3420,25457,0.134344188,20
107,id_11496,5,Mubi North,11496,11545,18186,IOM_DTM_Returns_XXVI,WURO PATUJI,Returnees,10.269,13.27764,1068,125,Lokuwa,NG002014005,NGA002014405,ADSMUB05,Lokuwa,Lokuwa,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,WURO PATUJI,125,25457,0.004910241,5
108,id_1150,5,Bursari,1150,1029,12126,VTS_Dataset_Extract_25052019,Korso,Non-Displaced,12.68586918,11.18290527,200,25,Kurnawa,NG036002009,NGA036002209,70203,Kurnawa,Kurnawa,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Korso,25,16315,0.001532332,5
109,id_11503,5,Mubi North,11503,11529,17385,VTS_Dataset_Extract_25052019,Anguwar Hawa,Non-Displaced,10.4301501,13.30002701,4825,666,Mayo Bani,NG002014006,NGA002014406,ADSMUB06,Mayo Bani,Mayo Bani,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,Anguwar Hawa,666,25457,0.026161763,5
110,id_11521,30,Mubi North,11521,11532,17388,VTS_Dataset_Extract_25052019,Sabon Layi,Non-Displaced,10.26739026,13.27011467,15813,2182,Sabon Layi,NG002014009,NGA002014409,ADSMUB09,Sabon Layi,Sabon Layi,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,Sabon Layi,2182,25457,0.085713163,30
111,id_11526,5,Mubi North,11526,11544,18184,IOM_DTM_Returns_XXVI,LOKUWA 1,Returnees,10.27512,13.27512,9925,1576,Sabon Layi,NG002014009,NGA002014409,ADSMUB09,Sabon Layi,Sabon Layi,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,LOKUWA 1,1576,25457,0.061908316,5
112,id_11527,10,Mubi North,11527,11546,18193,IOM_DTM_Returns_XXVI,SABON LAYI,Returnees,10.26683,13.26978,6885,1187,Sabon Layi,NG002014009,NGA002014409,ADSMUB09,Sabon Layi,Sabon Layi,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,SABON LAYI,1187,25457,0.046627647,10
113,id_1153,5,Bursari,1153,1047,12144,VTS_Dataset_Extract_25052019,Wandere,Non-Displaced,12.6430848,11.15847266,230,29,Kurnawa,NG036002009,NGA036002209,70203,Kurnawa,Kurnawa,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Wandere,29,16315,0.001777505,5
114,id_11551,5,Mubi North,11551,11528,17384,VTS_Dataset_Extract_25052019,Bamilla,Non-Displaced,10.33232236,13.31227477,4008,553,Vimtim,NG002014010,NGA002014410,ADSMUB10,Vimtim,Vimtim,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,Bamilla,553,25457,0.021722905,5
115,id_11552,5,Mubi North,11552,11548,18195,IOM_DTM_Returns_XXVI,VIMTIM,Returnees,10.3293,13.30911,4040,808,Vimtim,NG002014010,NGA002014410,ADSMUB10,Vimtim,Vimtim,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,VIMTIM,808,25457,0.031739797,5
116,id_11554,5,Mubi North,11554,11562,19198,IOM_DTM_Location_XXVI,VIMTIM,IDP,10.32901,13.31158,336,168,Vimtim,NG002014010,NGA002014410,ADSMUB10,Vimtim,Vimtim,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,VIMTIM,168,25457,0.006599364,5
117,id_11561,40,Mubi North,11561,11534,17390,VTS_Dataset_Extract_25052019,Yelwa,Non-Displaced,10.28008966,13.23909085,36715,5066,Yelwa,NG002014011,NGA002014411,ADSMUB11,Yelwa,Yelwa,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,Yelwa,5066,25457,0.199002239,40
118,id_11564,5,Mubi North,11564,11564,19200,IOM_DTM_Location_XXVI,WURO JIBIR,IDP,10.26445,13.26264,1089,182,Yelwa,NG002014011,NGA002014411,ADSMUB11,Yelwa,Yelwa,Mubi North,NG002014,Adamawa,NG002,Nigeria,NG,WURO JIBIR,182,25457,0.007149311,5
119,id_11574,15,Mubi South,11574,11641,17393,VTS_Dataset_Extract_25052019,Gude,Non-Displaced,10.26333506,13.28769902,16829,1862,Gude,NG002015004,NGA002015504,ADSGYL04,Gude,Gude,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,Gude,1862,22664,0.082156724,15
120,id_11575,5,Mubi South,11575,11645,18215,IOM_DTM_Returns_XXVI,WURO PULUJI,Returnees,10.26296,13.28624,6298,710,Gude,NG002015004,NGA002015504,ADSGYL04,Gude,Gude,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,WURO PULUJI,710,22664,0.031327215,5
121,id_11579,5,Mubi South,11579,11550,18197,IOM_DTM_Returns_XXVI,MAI ANGUWAN AREA ,Returnees,10.26699,13.25463,2076,312,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,MAI ANGUWAN AREA ,312,22664,0.013766325,5
122,id_11580,5,Mubi South,11580,11551,18198,IOM_DTM_Returns_XXVI,YELWA,Returnees,10.26761,13.25475,5766,887,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,YELWA,887,22664,0.039136957,5
123,id_11593,5,Mubi South,11593,11640,17392,VTS_Dataset_Extract_25052019,Anguwan Berebaru,Non-Displaced,10.26652904,13.2410993,14693,1626,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,Anguwan Berebaru,1626,22664,0.071743735,5
124,id_11594,35,Mubi South,11594,11643,17395,VTS_Dataset_Extract_25052019,Anguwar Gira,Non-Displaced,10.25937243,13.25973435,51861,5738,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,Anguwar Gira,5738,22664,0.253176844,35
125,id_11597,5,Mubi South,11597,11648,18223,IOM_DTM_Returns_XXVI,TIKKE,Returnees,10.26187,13.26277,4175,525,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,TIKKE,525,22664,0.02316449,5
126,id_11600,15,Mubi South,11600,11655,18235,IOM_DTM_Returns_XXVI,GIRTAPAM,Returnees,10.26662,13.24046,5095,635,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,GIRTAPAM,635,22664,0.028018002,15
127,id_11605,5,Mubi South,11605,11666,19216,IOM_DTM_Location_XXVI,TIKKE,IDP,10.26193,13.26277,1102,308,Lamurde,NG002015006,NGA002015506,ADSGYL06,Lamurde,Lamorde,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,TIKKE,308,22664,0.013589834,5
128,id_11660,35,Mubi South,11660,11642,17394,VTS_Dataset_Extract_25052019,Nassarawo,Non-Displaced,10.25615336,13.27715334,38481,4257,Nassarawo,NG002015009,NGA002015509,ADSGYL09,Nassarawo,Nassarawo,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,Nassarawo,4257,22664,0.187830921,35
129,id_11662,10,Mubi South,11662,11656,18236,IOM_DTM_Returns_XXVI,KACHAM,Returnees,10.25036,13.27336,2599,298,Nassarawo,NG002015009,NGA002015509,ADSGYL09,Nassarawo,Nassarawo,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,KACHAM,298,22664,0.013148606,10
130,id_11663,5,Mubi South,11663,11657,18237,IOM_DTM_Returns_XXVI,MATAKAM,Returnees,10.26061,13.26723,3248,385,Nassarawo,NG002015009,NGA002015509,ADSGYL09,Nassarawo,Nassarawo,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,MATAKAM,385,22664,0.016987293,5
131,id_11667,5,Mubi South,11667,11672,19225,IOM_DTM_Location_XXVI,GIRPATAM,IDP,10.26064,13.28037,630,81,Nassarawo,NG002015009,NGA002015509,ADSGYL09,Nassarawo,Nassarawo,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,GIRPATAM,81,22664,0.00357395,5
132,id_11673,5,Mubi South,11673,11619,13475,VTS_Dataset_Extract_25052019,HA_6,Non-Displaced,10.1577846,13.22390903,232,26,Nduku,NG002015010,NGA002015510,ADSGYL10,Nduku,Nduku,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,HA_6,26,22664,0.001147194,5
133,id_11675,5,Mubi South,11675,11622,13478,VTS_Dataset_Extract_25052019,Jalingo,Non-Displaced,10.15885187,13.19611041,248,27,Nduku,NG002015010,NGA002015510,ADSGYL10,Nduku,Nduku,Mubi South,NG002015,Adamawa,NG002,Nigeria,NG,Jalingo,27,22664,0.001191317,5
134,id_11707,5,Nangere,11707,11778,8540,VTS_Dataset_Extract_25052019,Garin Alhaji Bello,Non-Displaced,12.00917838,10.92422466,86,10,Chukuriya,NG036012002,NGA036012202,71204,Chukuriya,Dadiso / Chukuriwa,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Garin Alhaji Bello,10,20530,0.000487092,5
135,id_11724,5,Nangere,11724,12134,17415,VTS_Dataset_Extract_25052019,Alhajeri,Non-Displaced,11.91590571,10.83824297,1699,201,Chukuriya,NG036012002,NGA036012202,71204,Chukuriya,Dadiso / Chukuriwa,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Alhajeri,201,20530,0.00979055,5
136,id_11726,5,Nangere,11726,12138,17419,VTS_Dataset_Extract_25052019,Tarajim,Non-Displaced,12.02369652,10.95642308,1798,213,Chukuriya,NG036012002,NGA036012202,71204,Chukuriya,Dadiso / Chukuriwa,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Tarajim,213,20530,0.010375061,5
137,id_1173,5,Bursari,1173,1134,16934,VTS_Dataset_Extract_25052019,Gangawa,Non-Displaced,12.8851423,11.14986366,1378,172,Masaba,NG036002010,NGA036002210,70204,Masaba,Masaba,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Gangawa,172,16315,0.010542446,5
138,id_1175,15,Bursari,1175,1143,16943,VTS_Dataset_Extract_25052019,Dadiga,Non-Displaced,12.87510079,11.3141087,2466,307,Masaba,NG036002010,NGA036002210,70204,Masaba,Masaba,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Dadiga,307,16315,0.01881704,15
139,id_1176,5,Bursari,1176,1147,16947,VTS_Dataset_Extract_25052019,Masaba,Non-Displaced,12.88423866,11.22265534,2806,349,Masaba,NG036002010,NGA036002210,70204,Masaba,Masaba,Bursari,NG036002,Yobe,NG036,Nigeria,NG,Masaba,349,16315,0.021391358,5
140,id_11779,15,Nangere,11779,12146,17427,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,11.97794655,10.94884842,11671,1379,Dawasa,NG036012003,NGA036012203,71207,Dawasa,Dawasa/G.Baba,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Garin Liman,1379,20530,0.067169995,15
141,id_11780,5,Nangere,11780,12147,20838,IOM_DTM_Location_XXVI,BAKIN TIKE,IDP,11.98031,10.95109,205,32,Dawasa,NG036012003,NGA036012203,71207,Dawasa,Dawasa/G.Baba,Nangere,NG036012,Yobe,NG036,Nigeria,NG,BAKIN TIKE,32,20530,0.001558695,5
142,id_11817,5,Nangere,11817,11865,11124,VTS_Dataset_Extract_25052019,Deba,Non-Displaced,11.7798691,10.95509769,144,17,Dazigau,NG036012004,NGA036012204,71208,Dazigau,Dazigau,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Deba,17,20530,0.000828057,5
143,id_11822,5,Nangere,11822,11899,13495,VTS_Dataset_Extract_25052019,Bido,Non-Displaced,11.69240247,10.9311661,176,21,Dazigau,NG036012004,NGA036012204,71208,Dazigau,Dazigau,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Bido,21,20530,0.001022893,5
144,id_1183,5,Chibok,1183,1191,16593,VTS_Dataset_Extract_25052019,Chibok Bible School Quaters,Non-Displaced,10.864584,12.857828,425,76,Garu,NG008006001,NGA008006601,10601,Garu,Chibok Garu,Chibok,NG008006,Borno,NG008,Nigeria,NG,Chibok Bible School Quaters,76,11887,0.006393539,5
145,id_1184,5,Chibok,1184,1201,17719,VTS_Dataset_Extract_25052019,Yobe Lawanti,Non-Displaced,10.87402,12.85305,6368,1143,Garu,NG008006001,NGA008006601,10601,Garu,Chibok Garu,Chibok,NG008006,Borno,NG008,Nigeria,NG,Yobe Lawanti,1143,11887,0.096155464,5
146,id_1185,15,Chibok,1185,1203,18328,IOM_DTM_Returns_XXVI,AJARI,Returnees,10.87086,12.8525,1499,254,Garu,NG008006001,NGA008006601,10601,Garu,Chibok Garu,Chibok,NG008006,Borno,NG008,Nigeria,NG,AJARI,254,11887,0.021367881,15
147,id_11858,5,Nangere,11858,12113,15958,VTS_Dataset_Extract_25052019,Yaro Karekare,Non-Displaced,11.68245075,10.93933548,857,101,Dazigau,NG036012004,NGA036012204,71208,Dazigau,Dazigau,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Yaro Karekare,101,20530,0.00491963,5
148,id_11874,10,Nangere,11874,12125,17406,VTS_Dataset_Extract_25052019,Daniski,Non-Displaced,11.62898957,11.00830738,1097,130,Degubi,NG036012005,NGA036012205,71209,Degubi,Degubi,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Daniski,130,20530,0.006332197,10
149,id_11921,5,Nangere,11921,11869,11128,VTS_Dataset_Extract_25052019,Kankadi Manu Gare,Non-Displaced,11.8699588,10.99062903,148,17,Dudduye,NG036012006,NGA036012206,71206,Dudduye,Pakarau Kare-Kare/ Pakarau Fulani,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Kankadi Manu Gare,17,20530,0.000828057,5
150,id_11954,5,Nangere,11954,12043,15888,VTS_Dataset_Extract_25052019,Gujam,Non-Displaced,11.83613498,10.99656446,388,46,Dudduye,NG036012006,NGA036012206,71206,Dudduye,Pakarau Kare-Kare/ Pakarau Fulani,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Gujam,46,20530,0.002240623,5
151,id_11960,5,Nangere,11960,12066,15911,VTS_Dataset_Extract_25052019,Bade Iliya,Non-Displaced,11.82393565,11.04265077,493,58,Dudduye,NG036012006,NGA036012206,71206,Dudduye,Pakarau Kare-Kare/ Pakarau Fulani,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Bade Iliya,58,20530,0.002825134,5
152,id_11966,5,Nangere,11966,12108,15953,VTS_Dataset_Extract_25052019,Daurawa,Non-Displaced,11.90770867,10.99135068,762,90,Dudduye,NG036012006,NGA036012206,71206,Dudduye,Pakarau Kare-Kare/ Pakarau Fulani,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Daurawa,90,20530,0.004383829,5
153,id_11968,10,Nangere,11968,12133,17414,VTS_Dataset_Extract_25052019,Barnawa,Non-Displaced,11.84869605,11.05172154,1498,177,Dudduye,NG036012006,NGA036012206,71206,Dudduye,Pakarau Kare-Kare/ Pakarau Fulani,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Barnawa,177,20530,0.008621529,10
154,id_11978,5,Nangere,11978,11870,11129,VTS_Dataset_Extract_25052019,Wuro Beli,Non-Displaced,11.876565,10.89509412,148,17,Kukuri,NG036012007,NGA036012207,71210,Kukuri,Kukuri/Chiromari,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Wuro Beli,17,20530,0.000828057,5
155,id_1199,5,Chibok,1199,1195,17713,VTS_Dataset_Extract_25052019,Lawan Ibrahim,Non-Displaced,10.70446,12.98406,1344,241,Gatamarwa,NG008006004,NGA008006604,10602,Gatamarwa,Gatamarwa,Chibok,NG008006,Borno,NG008,Nigeria,NG,Lawan Ibrahim,241,11887,0.020274249,5
156,id_12,15,Askira/Uba,12,31,18269,IOM_DTM_Returns_XXVI,ANGWAN CHIBOK,Returnees,10.65308,12.91041,10128,1266,Askira East,NG008002001,NGA008002201,10201,Askira East,Askira East,Askira/Uba,NG008002,Borno,NG008,Nigeria,NG,ANGWAN CHIBOK,1266,15893,0.079657711,15
157,id_1201,5,Chibok,1201,1197,17715,VTS_Dataset_Extract_25052019,Lawan Kachalla,Non-Displaced,10.74843189,12.92471596,2992,537,Gatamarwa,NG008006004,NGA008006604,10602,Gatamarwa,Gatamarwa,Chibok,NG008006,Borno,NG008,Nigeria,NG,Lawan Kachalla,537,11887,0.045175402,5
158,id_12021,10,Nangere,12021,12142,17423,VTS_Dataset_Extract_25052019,Garin Liman,Non-Displaced,11.60303718,11.02020067,4660,551,Langawa Darin,NG036012008,NGA036012208,71211,Langawa Darin,Langawa / Darin,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Garin Liman,551,20530,0.026838773,10
159,id_12022,5,Nangere,12022,12151,20842,IOM_DTM_Location_XXVI,DAWA,IDP,11.59889,11.01931,114,25,Langawa Darin,NG036012008,NGA036012208,71211,Langawa Darin,Langawa / Darin,Nangere,NG036012,Yobe,NG036,Nigeria,NG,DAWA,25,20530,0.00121773,5
160,id_12033,5,Nangere,12033,11762,8524,VTS_Dataset_Extract_25052019,Garin Gwamna,Non-Displaced,11.84104176,11.15359188,70,8,Nangere,NG036012009,NGA036012209,71205,Nangere,Nangere,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Garin Gwamna,8,20530,0.000389674,5
161,id_1204,5,Chibok,1204,1214,18343,IOM_DTM_Returns_XXVI,THLAIMAKALAMA,Returnees,10.73309,12.9965,669,112,Gatamarwa,NG008006004,NGA008006604,10602,Gatamarwa,Gatamarwa,Chibok,NG008006,Borno,NG008,Nigeria,NG,THLAIMAKALAMA,112,11887,0.009422058,5
162,id_12065,10,Nangere,12065,12122,17403,VTS_Dataset_Extract_25052019,Shudingel,Non-Displaced,11.85366254,11.09436438,986,117,Nangere,NG036012009,NGA036012209,71205,Nangere,Nangere,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Shudingel,117,20530,0.005698977,10
163,id_12066,5,Nangere,12066,12141,17422,VTS_Dataset_Extract_25052019,Dagona,Non-Displaced,11.84929709,11.07323435,3822,452,Nangere,NG036012009,NGA036012209,71205,Nangere,Nangere,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Dagona,452,20530,0.022016561,5
164,id_12086,5,Nangere,12086,11942,13538,VTS_Dataset_Extract_25052019,Shebuwa A Zubairu,Non-Displaced,11.8480356,11.18901157,210,25,Tikau,NG036012010,NGA036012210,71202,Tikau,Tikau,Nangere,NG036012,Yobe,NG036,Nigeria,NG,Shebuwa A Zubairu,25,20530,0.00121773,5
165,id_1209,5,Chibok,1209,1205,18330,IOM_DTM_Returns_XXVI,LAWANTI,Returnees,10.86805,12.84832,1104,183,Likama,NG008006002,NGA008006602,10606,Likama,Chibok Likama,Chibok,NG008006,Borno,NG008,Nigeria,NG,LAWANTI,183,11887,0.015394969,5
166,id_1210,5,Chibok,1210,1209,18334,IOM_DTM_Returns_XXVI,MISSION STREET,Returnees,10.86762,12.84524,1331,221,Likama,NG008006002,NGA008006602,10606,Likama,Chibok Likama,Chibok,NG008006,Borno,NG008,Nigeria,NG,MISSION STREET,221,11887,0.018591739,5
167,id_1212,5,Chibok,1212,1223,19763,IOM_DTM_Location_XXVI,LAWANTI,IDP,10.86805,12.84832,273,57,Likama,NG008006002,NGA008006602,10606,Likama,Chibok Likama,Chibok,NG008006,Borno,NG008,Nigeria,NG,LAWANTI,57,11887,0.004795154,5
168,id_12160,30,Ngala,12160,12171,17893,VTS_Dataset_Extract_25052019,Abuja Galadima Road,Non-Displaced,12.365072,14.202967,15290,2730,Gamboru A,NG008025007,NGA008025507,12502,Gamboru A,Old Gamboru 'A',Ngala,NG008025,Borno,NG008,Nigeria,NG,Abuja Galadima Road,2730,30270,0.090188305,30
169,id_12162,10,Ngala,12162,12182,18500,IOM_DTM_Returns_XXVI,KANUMBURI HC,Returnees,12.36539,14.21453,6004,1121,Gamboru A,NG008025007,NGA008025507,12502,Gamboru A,Old Gamboru 'A',Ngala,NG008025,Borno,NG008,Nigeria,NG,KANUMBURI HC,1121,30270,0.037033366,10
170,id_12167,10,Ngala,12167,12169,17891,VTS_Dataset_Extract_25052019,Njammaina Bulama Gatalla,Non-Displaced,12.37580439,14.21280315,1676,299,Gamboru B,NG008025002,NGA008025502,12503,Gamboru B,Gamboru 'B',Ngala,NG008025,Borno,NG008,Nigeria,NG,Njammaina Bulama Gatalla,299,30270,0.009877767,10
