list_name,name,label,label::Hausa,State,LGA,Ward,livecope,,,,
access_last,2weeks_1month,Greater than 2 weeks but less than 1 month,Yafi sati biyu amma bai kai wata daya ba,,,,,,,,
access_last,1_3_months,Greater than 1 month but less than 3 months,Yafi wata daya amma bai kai wata uku ba,,,,,,,,
access_last,more_than_3months,Greater than 3 months ago,Yafi wata uku,,,,,,,,
access_last,98,No response,Sauran,,,,,,,,
access_last,99,Don't know ,Ban sani ba,,,,,,,,
,,,,,,,,,,,
aoo_why,check_family,Check on family members,Ziyarar yan uwa/dangi,,,,,,,,
aoo_why,check_security,Check the security situation,,,,,,,,,
aoo_why,check_home,Check on home / personal items / valuables,Ziyarar gidan mu / da duban kayayakin na,,,,,,,,
aoo_why,gather_resources,"To gather natural resources (water, firewood, grass)","Domin nemo ruwa, itche,chiyawa)",,,,,,,,
aoo_why,farming_livestock,For farming or grazing livestock,Domin kiwo,,,,,,,,
aoo_why,trading,For trading,Domin kasuwanci,,,,,,,,
aoo_why,97,Other,Sauram,,,,,,,,
aoo_why,98,No response,Ba amsa,,,,,,,,
aoo_why,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
aoo_barrier,fear_aog_attack,"Don't feel safe, threat of AOG attack","Bani da kwanciyar hankali, ina tsoron Harin yan ta'adda",,,,,,,,
aoo_barrier,aog_doesnt_allow,AOG's / Boko Haram won't allow to return,Yan ta'adda/ boko haram baza su bari akoma ba,,,,,,,,
aoo_barrier,military_doesnt_allow,Military won't allow to return,Sojoji baza su bari akoma ba,,,,,,,,
aoo_barrier,comm_leader_not_advise,Community leader advised not to return,,,,,,,,,
aoo_barrier,lack_services,"Lack of basic services (health, education, market, etc.)","Rashin samun ishehen kayan more rayuwa kamar (Lafiya/Asibiti, Makarantu, kasuwa da sauransu)",,,,,,,,
aoo_barrier,lack_shelter,Lack of shelter,,,,,,,,,
aoo_barrier,no_money,No money to return,,,,,,,,,
aoo_barrier,lack_livelihoods,No source of livelihoods there,Ba sana'a,,,,,,,,
aoo_barrier,lack_food,No source of food,Ba abinci,,,,,,,,
aoo_barrier,nobody_remained,Nobody remained there,,,,,,,,,
aoo_barrier,no_family,No family/relatives/social network remained there,,,,,,,,,
aoo_barrier,97,Other,saura,,,,,,,,
aoo_barrier,98,No response,Ba amsa,,,,,,,,
aoo_barrier,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
plan_move,yes_move,Yes,Eh,,,,,,,,
plan_move,yes_someday,"No, but want to leave some day","A'a, amma ina sa ran komawa wata rana",,,,,,,,
plan_move,no_stay,Plan to stay permanently in current location,Na shirya zama na dindin anan,,,,,,,,
plan_move,97,Other,sauran,,,,,,,,
plan_move,98,No response,Ba amsa,,,,,,,,
plan_move,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
plan_move_when,next_month,Within the next month,Acikin wata mai zuwa,,,,,,,,
plan_move_when,1_3_months,Between 1 and 3 months,Acikin  watanni daya zuwa uku,,,,,,,,
plan_move_when,4_6_months,Between 4 and 6 months,Acikin watanni hudu zuwa shida,,,,,,,,
plan_move_when,6_or_more_months,In more than 6 months,Fiyeda wattani shida,,,,,,,,
,,,,,,,,,,,
pref_location,aoo,Village of origin,Asalin kauyen ku / garin ku,,,,,,,,
pref_location,lga,LGA capital or other village in LGA of origin,Karamar hukumar ku,,,,,,,,
pref_location,nigeria,Elsewhere in Nigeria,Wani waje acikin kasar Nigeria,,,,,,,,
pref_location,other_country,Elsewhere in another country,Wani waje a wajen Nigeria,,,,,,,,
pref_location,97,Other,Sauran,,,,,,,,
pref_location,98,No response,Ba amsa,,,,,,,,
pref_location,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
pull_factor,security,Security,Tsaro,,,,,,,,
pull_factor,health_services,Presence of health services,Samuwar Asibiti ko kayan lafiya,,,,,,,,
pull_factor,education_services,Presence of education services,Samuwar Makarantu,,,,,,,,
pull_factor,access_food,Access to food,Samuwar abinci,,,,,,,,
pull_factor,access_wash,Access to water and sanitation,Samun ruwa da sabtan muhalli,,,,,,,,
pull_factor,access_shelter,Access to shelter,Samun gida/muhalli,,,,,,,,
pull_factor,access_land,Access to land,Samun fili,,,,,,,,
pull_factor,access_employment,Access to employment/cash,Samun aikin yi,,,,,,,,
pull_factor,join_family,To join my family,Haduwa da yan uwa,,,,,,,,
pull_factor,social_network,New social network,,,,,,,,,
pull_factor,government_recommended,The government/ military recommended for us to leave,Gomnati da jamian tsoro sun ce mu koma,,,,,,,,
pull_factor,ngos_recommended,NGOs/ UN recommended for us to leave,Kungiyar agaji tare da ta majalisar dinkin duniya tace mu koma,,,,,,,,
pull_factor,military_forced,I was forced to leave by government/military (against my will),Adole Gomnati da jamian tsaro suka ce mu koma (bada son raina ba),,,,,,,,
pull_factor,lack_means,Lack of the means to go anywhere else,Bani da wani wajen da zani,,,,,,,,
pull_factor,temporarily_stay,Came here temporarily while preparing to go somewhere else,"Nazo nan ne bada zama ba, ina shirin komawa wani wajen",,,,,,,,
pull_factor,no_place_to_go,No other place to go,Ba wani wajen zuwa,,,,,,,,
pull_factor,fatherland,My fatherland,Kasarmu ce,,,,,,,,
pull_factor,97,Other,Wasu daban,,,,,,,,
pull_factor,98,No response,Sauran,,,,,,,,
pull_factor,99,Don't know,Ban da amsa,,,,,,,,
,,,,,,,,,,,
push_factors,lack_security,Lack of security,Ba tsaro isheshe,,,,,,,,
push_factors,lack_health_services,Lack of health services,Ba asibiti mai aiki,,,,,,,,
push_factors,lack_education_services,Lack of education services,Ba makarantu masu aiki,,,,,,,,
push_factors,lack_access_food,Lack of food,Ba abinci,,,,,,,,
push_factors,lack_wash,Lack of water and sanitation,Ba ruwa da sabtan muhalli,,,,,,,,
push_factors,lack_shelter,Lack of shelter,Ba wajen zama / gida,,,,,,,,
push_factors,lack_land,Lack of access to land,Ba fili,,,,,,,,
push_factors,lack_employment,Lack of employment/access to cash,Ba kasuwanci / ba kudi,,,,,,,,
push_factors,lack_family,Lack of family members / social network,Ba yan uwa / ba abubuwan more rayuwa,,,,,,,,
push_factors,discrimination_stigma,Discrimination / stigmatization,,,,,,,,,
push_factors,government_recommended,The government/ military recommended for us to leave,Gomnati da jamian tsaro suka bada da shawaran tafiyar mu,,,,,,,,
push_factors,ngos_recommended,NGOs/ UN recommended for us to leave,Kungiyar agaji da majalisar dinkin duniya suka ba shawaran tafiyar mu,,,,,,,,
push_factors,military_forced,I was forced to leave by government/military (against my will),Adole gomnati da jamian tsaro suka sa (bada son rai na ba),,,,,,,,
push_factors,lack_means,Lack of means,Ba hali,,,,,,,,
push_factors,97,Other,,,,,,,,,
push_factors,98,No response,,,,,,,,,
push_factors,99,Don't know,,,,,,,,,
,,,,,,,,,,,
stay_factors,security,Security,,,,,,,,,
stay_factors,health_services,Presence of health services,,,,,,,,,
stay_factors,education_services,Presence of education services,,,,,,,,,
stay_factors,access_food,Access to food,,,,,,,,,
stay_factors,access_wash,Access to water and sanitation,,,,,,,,,
stay_factors,access_shelter,Access to shelter,,,,,,,,,
stay_factors,access_land,Access to land,,,,,,,,,
stay_factors,access_employment,Access to employment/cash,,,,,,,,,
stay_factors,join_family,To stay with my family,,,,,,,,,
stay_factors,social_network,New social network,,,,,,,,,
stay_factors,government_recommended,The government/ military recommended for us to stay,,,,,,,,,
stay_factors,ngos_recommended,NGOs/ UN recommended for us to stay,,,,,,,,,
stay_factors,military_forced,I was forced to stay by government/military (against my will),,,,,,,,,
stay_factors,lack_means,Lack of the means to go anywhere else,,,,,,,,,
stay_factors,no_place_to_go,No other place to go,,,,,,,,,
stay_factors,fatherland,My fatherland,,,,,,,,,
stay_factors,97,Other,,,,,,,,,
stay_factors,98,No response,,,,,,,,,
stay_factors,99,Don't know,,,,,,,,,
,,,,,,,,,,,
water_source,borehole,Borehole / tubewell,Bohol,,,,,,,,
water_source,public_tap,Public tap / standpipe,Pampo,,,,,,,,
water_source,piped,Piped into dwelling or plot,Tiwo,,,,,,,,
water_source,handpump,Handpump,Tuka tuka,,,,,,,,
water_source,sealed_well,Sealed well,Rigiya mai murfi,,,,,,,,
water_source,protected_spring,Protected spring,Korama sabtacece,,,,,,,,
water_source,water_truck,Water truck,Ruwan tanki,,,,,,,,
water_source,sachet_water,Sachet water,Ruwan leda,,,,,,,,
water_source,surface_water,"Surface water (river, dam, lake, pond, stream, canal, open/unprotected spring)","Ruwan (Dam, Kogi,Koramar,korarrafa)",,,,,,,,
water_source,open_well,Open well,Budediyar rijiya,,,,,,,,
water_source,open_rainwater_tank,Open rainwater tank,Budediyar ruwan sama atanki,,,,,,,,
water_source,mai_moya,Water vendor / Mai moya,Ruwan maimoya,,,,,,,,
water_source,97,Other,Sauran,,,,,,,,
water_source,98,No response,Ba amsa,,,,,,,,
water_source,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
quality_water,no_problem,No problems,Mai kyau,,,,,,,,
quality_water,taste_bad,Bad taste,Dama dama,,,,,,,,
quality_water,smell_bad,Bad smell,Babu kyau,,,,,,,,
quality_water,appear_dirty,Water appeared dirty,Ba amsa,,,,,,,,
quality_water,cloudy,Water is cloudy,Ban sani ba,,,,,,,,
quality_water,makes_sick,Water makes me sick,,,,,,,,,
quality_water,97,Other,Sauran,,,,,,,,
quality_water,98,No response,Ba amsa,,,,,,,,
quality_water,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
get_water_who,adult_men,Adult men (18 - 59 years),,,,,,,,,
get_water_who,adult_women,Adult women (18 - 59 years),,,,,,,,,
get_water_who,adolescent_boy,Adolescent boys (12 - 17 years),,,,,,,,,
get_water_who,adolescent_girl,Adolescent girls (12 - 17 years),,,,,,,,,
get_water_who,boy_child,Boys (less than 12 years),,,,,,,,,
get_water_who,girl_child,Girls (less than 12 years),,,,,,,,,
get_water_who,elderly_men,Elderly men (over 60 years),,,,,,,,,
get_water_who,elderly_women,Elderly women (over 60 years),,,,,,,,,
get_water_who,97,Other,,,,,,,,,
,,,,,,,,,,,
water_protection,no_risk,No risk faced,,,,,,,,,
water_protection,verbal_harassment,Verbal harassment,,,,,,,,,
water_protection,physical_violence,Physical violence,,,,,,,,,
water_protection,gbv,Sexual harassment or violence,,,,,,,,,
water_protection,kidnapping,Kidnapping,,,,,,,,,
water_protection,explosives,Explosive hazards related risk,,,,,,,,,
water_protection,97,Other,,,,,,,,,
water_protection,98,No response,,,,,,,,,
water_protection,99,Don't know,,,,,,,,,
,,,,,,,,,,,
water_time,at_hh,"At the household, no travel time","Agidan, ba lokacin tafiya",,,,,,,,
water_time,less_15min,Less than 15 minutes,Kasa da minti 15,,,,,,,,
water_time,15_30min,From 15 up to 30 minutes,Daga minti 15 zuwa 30,,,,,,,,
water_time,30min_1h,From 30 minutes up to 1 hour ,Daga minti 30 zuwa saa daya 1,,,,,,,,
water_time,1_2h,From 1 hour up to 2 hours,Daga saa daya 1 zuwa saa biyu 2,,,,,,,,
water_time,2h_more,Greater than 2 hours,Sama da saa biyu 2,,,,,,,,
water_time,98,No response,Ba amsa,,,,,,,,
water_time,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
container_drinking,not_separate,No separate container,,,,,,,,,
container_drinking,closed_reported_clean,"Separate closed container, reported clean",,,,,,,,,
container_drinking,closed_reported_unclean,"Separate closed container, reported not cleaned",,,,,,,,,
container_drinking,closed_looks_dirty,"Separate closed container, reported clean but visibly dirty",,,,,,,,,
container_drinking,separate_not_closed,Separate container utensiles/hands can enter inside,,,,,,,,,
container_drinking,98,No response,,,,,,,,,
container_drinking,99,Don't know,,,,,,,,,
,,,,,,,,,,,
wash_hand,soap,"Yes, with soap",,,,,,,,,
wash_hand,sand,"Yes, with sand",,,,,,,,,
wash_hand,ash,"Yes, with ash",,,,,,,,,
wash_hand,water_only,"Yes, with water only",,,,,,,,,
wash_hand,dont_wash_hand,"No, do not wash hands",,,,,,,,,
wash_hand,98,No response,,,,,,,,,
wash_hand,99,Don't know,,,,,,,,,
,,,,,,,,,,,
wash_hand_when,after_defecation,After defecation,,,,,,,,,
wash_hand_when,after_child_faeces,After cleaning children's faeces,,,,,,,,,
wash_hand_when,before_eating,Before eating,,,,,,,,,
wash_hand_when,before_preparing_food,Before preparing food,,,,,,,,,
wash_hand_when,before_feeding_child,Before feeding a child,,,,,,,,,
wash_hand_when,before_praying,Before praying,,,,,,,,,
wash_hand_when,97,Other,,,,,,,,,
wash_hand_when,98,No response,,,,,,,,,
wash_hand_when,99,Don't know,,,,,,,,,
,,,,,,,,,,,
location_defecate,traditional_latrine,Traditional latrine (pit),,,,,,,,,
location_defecate,shared_private,"Shared, private latrine (neighbour or friend)",,,,,,,,,
location_defecate,personal_private,"Personal, private latrine (household latrine)",,,,,,,,,
location_defecate,public_latrine,Public latrine (block latrine),,,,,,,,,
location_defecate,open_space,Open space,,,,,,,,,
location_defecate,97,Other,,,,,,,,,
location_defecate,98,No response,,,,,,,,,
location_defecate,99,Don't know,,,,,,,,,
,,,,,,,,,,,
water_coping,dont_have_problems,Never have water quantity problems,Ba mu da damuwan ruwan,,,,,,,,
water_coping,reduce_drinking,Reduce drinking water consumption,Muna rage zuwa dibowa ,,,,,,,,
water_coping,reduce_washing_bathing,"Reduce water consumption for bathing, washing, cleaning","Muna rage anfani da shi wajen wanka, wanki da sauran su",,,,,,,,
water_coping,fetch_further,Go fetch water from a further water point than the usual one,Muna debowa awani waje daban mai nisa,,,,,,,,
water_coping,spend_money,Spend money usually spent on other things to buy water,Muna kashe kudin da ka ajiye ma wadan su abubuwa daban don shan ruwa mai kyau,,,,,,,,
water_coping,buy_on_credit,Receive water on credit or borrow water,Muna aran ruwa ko mu karbo abashi don samun ruwan sha mai kyau,,,,,,,,
water_coping,drink_cleaning,Drink dirty water usually used for cleaning or other purposes,Muna shan ruwan da babu kyau wanda ake anfani da shi wajen wanki,,,,,,,,
water_coping,97,Other,Sauran,,,,,,,,
water_coping,98,No response,Ba amsa,,,,,,,,
water_coping,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
fetch_prob_main,no_problem,No problem,Ba damuwa,,,,,,,,
fetch_prob_main,long_distance,Long distance to water point,Nisan wajen deba ruwa,,,,,,,,
fetch_prob_main,long_queue,Long queue time at water point,Dogon layin awajen deba ruwa,,,,,,,,
fetch_prob_main,insecurity,"The water point is not safe in general (insecurity, harassment, physical violence, kidnapping)",,,,,,,,,
fetch_prob_main,gbv_risk,The water point is not safe for women (risk of sexual harassment or attack),,,,,,,,,
fetch_prob_main,risk_uxo,The water point is not safe due to presence of explosive hazards,,,,,,,,,
fetch_prob_main,expensive,The water point is too expensive,Ruwan wajen na da sada,,,,,,,,
fetch_prob_main,dirty,The water point is dirty,,,,,,,,,
fetch_prob_main,hard_to_operate,The water point is not easy to operate,,,,,,,,,
fetch_prob_main,not_functional,The water is not functional / needs fixing,,,,,,,,,
fetch_prob_main,water_quality,The water point gives bad quality water,,,,,,,,,
fetch_prob_main,97,Other,Sauran,,,,,,,,
fetch_prob_main,98,No response,Ba amsa,,,,,,,,
fetch_prob_main,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
who_latrine_cant_use,small_child,Small children (under 5 years),kananan Yara kasa da (shekara 5),,,,,,,,
who_latrine_cant_use,boy,Male children (ages 5-18 years),Yara maza daga (shekara 5-18),,,,,,,,
who_latrine_cant_use,girl,Female children (ages 5-18 years),Yara mata daga (shekara 5-18),,,,,,,,
who_latrine_cant_use,men,Adult men,Manyan maza,,,,,,,,
who_latrine_cant_use,women,Adult women,Manyan mata,,,,,,,,
who_latrine_cant_use,elderly,Elderly (over 60 years),Manyan (sama da shekara 60),,,,,,,,
who_latrine_cant_use,chronically_ill,People suffering from chronic illness,Masu fama da sananin ciwo,,,,,,,,
who_latrine_cant_use,all_members,All members,Duk yan gidan,,,,,,,,
who_latrine_cant_use,nobody_issue,Nobody has problem,,,,,,,,,
who_latrine_cant_use,97,Other,Sauran,,,,,,,,
who_latrine_cant_use,98,No response,Ba amsa,,,,,,,,
who_latrine_cant_use,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
latrine_nouse_reason,latrine_damaged,"Latrine is damaged, not safe to use",Bayan gidan ta lalace,,,,,,,,
latrine_nouse_reason,big_for_children,"Latrine hole is too big, not safe for children","Bakin bayin babba ce, akwai hadari ma yara",,,,,,,,
latrine_nouse_reason,area_unsafe,Latrine area is not safe,Bayan gidan akwai hadari ma mata daddare (za'a iya cin zarafin su),,,,,,,,
latrine_nouse_reason,filled,Latrine is filled,Bayan gidan ya cika,,,,,,,,
latrine_nouse_reason,dirty_smelly,Latrine is dirty and smells,Bayan gidan akwai datti kuma yana wari,,,,,,,,
latrine_nouse_reason,disability_problem,Latrnie is not adapted for disabilities,Bayan gidan bayayi wa nakasassu dadi,,,,,,,,
latrine_nouse_reason,culturally_inappropriate,Culturally inappropriate,,,,,,,,,
latrine_nouse_reason,fear_illness,Fear of illness,,,,,,,,,
latrine_nouse_reason,distance,Distance to latrine,,,,,,,,,
latrine_nouse_reason,97,Other,Sauran,,,,,,,,
latrine_nouse_reason,98,No response,Ba amsa,,,,,,,,
latrine_nouse_reason,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
gender_latrine,separated_diff_location,"Yes, designated male and female latrines in DIFFERENT locations","Eh, na mata daban haka ma na maza dabban kuma awuri daban daban",,,,,,,,
gender_latrine,separated_same_location,"Yes, designated male and female latrines in SAME locations","Eh, na mata daban na maza ma daban amma a waje daya yake ",,,,,,,,
gender_latrine,not_separated,No,A'a,,,,,,,,
gender_latrine,98,No resposne,Ba amsa,,,,,,,,
gender_latrine,99,Don't know,Ban sani ba,,,,,,,,
,,,,,,,,,,,
mhm_material,disposable_pads,Disposable pads,,,,,,,,,
mhm_material,reusable_pads,Reusable pads,,,,,,,,,
mhm_material,cloth,cloth,,,,,,,,,
mhm_material,nothing,Nothing,,,,,,,,,
mhm_material,97,Other,,,,,,,,,
mhm_material,98,No response,,,,,,,,,
mhm_material,99,Don't know,,,,,,,,,
,,,,,,,,,,,
cashforwash,dont_need,Do not want support,Ba na bukatan taimako,,,,,,,,
cashforwash,direct_provision,Direct provision of WASH kits,Asama mana ruwa,,,,,,,,
cashforwash,cash,Cash transfer to buy WASH kits,Aba mu kudi da ruwa,,,,,,,,
cashforwash,mix_direct_cash,Mix of WASH kits provision and cash,"Aba mu ruwa, kaya da kuma kudi",,,,,,,,
cashforwash,voucher,Vouchers to buy WASH kits,,,,,,,,,
cashforwash,mix_voucher_direct,Mix of WASH kits provision and vouchers,,,,,,,,,
cashforwash,97,Other,Sauran,,,,,,,,
cashforwash,98,No response,Ba amsa,,,,,,,,
cashforwash,99,Don't know,Ban sani ba,,,,,,,,
